text,source,translated,backtranslated,similarity_score
"I mean, they have needs that daily choke them.",movies,"Aane, wᴐn na wᴐn nhuhanom a edu ne sɛ wᴐn atwa ha","If you don't listen to advice, it will seem like you are being cheated",0.021389594301581383
"I mean, they talk less of running a company.",movies,"Asem yi a, wde wde kasaa kakra ho nso wde kyekyere kompani.","""Regarding this matter, you need to discuss it briefly with the company's manager.""",0.21676328778266907
I wouldn't agree more.,movies,"Mepɛ a, mennhu sɛ me nnhu","""If I want to, I don't see that I don't see""",0.11764440685510635
I'm a bit of a harrison. Okay.,movies,Metenaase mehu harrison. Ok.,I will wait for Harrison. Ok.,0.7293540239334106
I'm a very good team player.,movies,Mepɛ apɛdee a ɛyɛ yie yie nkɔkɔdua,I like a good chicken very much,0.29915276169776917
"I'm sorry, I can't give you a job.",movies,"Mepɛsɛ, mennka kyɛw anaa ɛmmɛ.",I'm sorry I don't understand,0.29818156361579895
"In some positive, positive room.",movies,"Wɔ mu bi a ɛyɛ papa, papa nhyɛso.","Inside it there is goodness, extreme goodness.",0.4613620936870575
"Jump, see ya. Okay, bye.",movies,"Nsoromma, mekyerɛ wo. Ehnɛ, da yiɛ.","Good morning, I know you. Yes, today is Sunday.",0.2721485495567322
Just like every one of them.,movies,Dɛn nso nnua kakra,Even just one sibling,0.36900630593299866
"Let me take my bathing. You can wear this yourself, right?",movies,"Ma mekɔ me nnwaeɛ. Wobɛtumi wɔ ne ho wɔn wɔn a, anaa?","""Let me go to my farm. Will you be able to help me, or not?""",0.176799938082695
Life is beautiful.,movies,Ohene ba,Princess,0.23022253811359406
"Listen, it's been a while, I know.",movies,"Akynnae, edeɛn nkakran, mepɛ.","Sorry, it's very painful, I don't want it.",0.17078851163387299
"Listen, why don't you wait out in the reception area and I'll call you back shortly?",movies,"Akystɛ, enti wode bɛgye fi nhyɛasee mu na mɛbɛfrɛ wo akokyɛ","Listen, so you will understand the conversation and I will ask for your opinion",0.316197007894516
"Look, no matter how rustic things may get, there will still be individuals who will not stand alone.",movies,"Sɛ, sɛ deɛ nea ɛyɛ akyɛdeɛ a, bɛbɛ baako nni hwee na ɛmmfa no koraa nko ara","""So, if it is something that is possible, it will not be long before it is even brought back.""",0.15623430907726288
My father taught me the importance of investment: investing in people.,movies,Wofaanyę ma mehwě na ębęyę a ękyě aba pi sęsę mu: ębęyę aba amma amma pi sęsę mu.,He has done well to listen and learn from it: learning does not end at a certain point.,0.23707136511802673
"No, no, it's not about it being a lie, man, but you know, I'm smart.",movies,"Daabi daabi, ɛnyɛ ɔkaa a ɛyɛ kɔlam, nna ɛneɛ woka, man, nna woim sɛ, meye adwen.","Slowly, it hasn't been easy, but now you're left, man, and you see, I'm thinking.",0.12738798558712006
"No, no, no, no. So listen.",movies,"Daabi, daabi, daabi, daabi. Dwuwso","Sorry, sorry, sorry, sorry. It's fallen",0.17742742598056793
"No, sir, but I believe that you'll get one very soon.",movies,"Daabi, he, menim deε wobɛtumi ayɛ nkɔkɔduru kakraakakraa","So, if you are not able to do it well",0.1668584644794464
Now about 11.9% of people in Ghana are unemployed.,movies,Ghana mu dɛ 11.9% fa nkakranan mu wɔn awia,11.9% of Ghana's population live in urban areas,0.6756440997123718
Now the unemployment rate in Ghana has reached about 5.41.,movies,Ghana mu biara nkɔbɔdze nhyehyɛe ne abakɔsefo nyimdie no yɛ 5.41 kakra,The average life expectancy at birth in Ghana is 5.41 years,0.5014975070953369
Now these individuals are called dependent individuals.,movies,Afei wɔn a wɔn nso a wɔn frɛ wɔn akyɛdeɛfoɔ no,"So when they went, they also took their students with them",0.267692893743515
"Oh, look, okay. I'm not that smart.",movies,"Ei, nkyerɛ me, okyena. M'ani nnyɛ dɛn.","""Oh, tell me, please. I don't understand.""",0.29193344712257385
"Oh, wait there, gentlemen.",movies,"Oh, mansen adanse, wofa","Oh, I have nothing my father",0.2570805847644806
"Okay, charms. I'm done. Let's go.",movies,"OK, adesua, medze dɛ mawie, yɛnkɔ","OK, I've finished, let's go",0.522551417350769
"Okay, I was awake. Sorry.",movies,"[Okye, mewaawa. Dane me)","[Okay, I'm coming. Leave me)",0.295472115278244
"Okay, you know I don't like to repeat myself.",movies,"Ehn, wose ɔkyena me nnim se mennsan ba","Oh, I wish I could have a child",0.2044513076543808
Please take it easy. I'm in an office. So what? You know that's the only free opportunity we have.,movies,"Mepawo kyɛw, mehu kɔfis. Enti dɛn? Wodeɛ nea ɛyɛ kɔtwere a yɛde bɛtina yi.","I'm hungry, I need a spoon. So what? It seems we have to wait a little longer.",0.19663812220096588
"Please, change that.",movies,Sɛ wo gyae no,If you understand,0.11912315338850021
"Ready to go? Yeah, have a good day.",movies,"Reba wo kɔ? Aane, wɔ yie","How is it going? Fine, it's all good",0.4621828496456146
"Right. Um, how can you forget to come pick him, latte?",movies,"Ei, woadwen se wanim woho aba no anaa, latte?","""Hey, do you think he'll come today or what?""",0.2401920109987259
Since about 1.2 million people in Ghana are unemployed.,movies,Ghana mu biara nni ho ban afri aburodu kakra du 1.2 million.,Every region in Ghana will receive a small loan amount of 1.2 million.,0.5708243250846863
"So, were you lying?",movies,"Dɛɛ, woka nokware?","""Hello, how are you?""",0.08544924855232239
"So, you'll be fine.",movies,"Dɛɛ, wobɛyɛ yiɛ.","Indeed, you will do it.",0.3956868350505829
Tell me about yourself and why I should hire you.,movies,Ka me sɛdeɛ ne kyɛfa bra ne kyɛfa a ɛka me gyae wɔ.,Tell him that his behavior and his behavior that will make me stop.,0.09340476989746094
There'll be no need.,movies,Εnyε bεyε,It is not bad,0.14253023266792297
This is about individuals' differences coming into play.,movies,Yi ye deɛ ɛka akyɛdeɛ a wɔn ara nso nna hwɛ ho ban.,This means that everyone should also get the chance to display theirs.,0.2411041408777237
This is not about being lazy.,movies,Yi nnye Ɔkɔtɔ ne ho adwen.,This is none of Okoto's business.,0.23721033334732056
Very good. What about the job?,movies,"Kraa paa. Deɛ, hwɛ sɛ wokum adwuma?","Well done. But, do you understand it?",0.26875776052474976
"Wake up. Hey, come here.",movies,Frɛ dɛn. Me pɛ wo hɔ,Come back. I'll miss you.,0.407490998506546
"Well, statistically speaking, the unemployment rate in Ghana increased to 2.40 in 2017 from 2.30 in 2016.",movies,"Ei, nokwerɛ mu, however, Ghana mu anuwuo do nnsesɛe firii 2.30 nna ediiɛ 2.40 nna 2017.","Oh, amidst the hardship, however, Ghana's unemployment rate has decreased from 2.30 to 2.40 by 2017.",0.8527815341949463
What do you have?,movies,Anaa wodeɛn?,"""Are you hungry?""",0.12190933525562286
What do you want?,movies,Afei deεn na wopɛ?,"""Then what do you want?""",0.5091279149055481
What is it?,movies,Edɛn?,"""Is it true?""",0.04009317606687546
What should I think?,movies,Adeɛ mehwɛ seɛ?,"""How are you?""",0.11011982709169388
"When I finally had a grasp of the key, I opened the wrong door.",movies,"ɛbɛtumi a mehuu kyerɛ no, metumii dɔ pataa","I couldn't let him know, so I kept quiet",0.2139756679534912
Why don't you like what you see?,movies,Wo nhu sɛn na wo pɛ aka?,What do you think about that?,0.26018625497817993
Why should I give you this job?,movies,Adɛn ne mekyɛ w'akyɛ saa dwuma yi?,“Why haven’t you finished this work yet?”,0.4294196367263794
"Yeah, I'll see what I can do.",movies,"Ei, menkyɛ se menkyerɛ","""Oh, I will not agree""",0.21245840191841125
"You came to me with a dream, an aspiration that literally blew me away.",movies,"Wɔabɔwo me nɔkwaria, ahweasyɛ a ɛyɛε me yɛ abufuw","You have stolen my story, a disgrace that has caused my ruin",0.21220840513706207
You can't wear this to the airport. Hurry up.,movies,W'anni kyɛ no bɛka kɔtɔkaafoɔ. Mmasan aba!,"If you don't stop it, it will become a problem. Morning has come!",0.0932154655456543
You don't have to sell yourself short.,movies,Wo nntum nka wo ho tiaa,You cannot force yourself to be successful,0.3591761887073517
You had to take your share and give me my initial investment with five percent profit.,movies,Woayɛ a wosii dɛ wo nkakranan mu nna me nkyerɛkyerɛ mu nna me profiting 5%,You've done something that puts you in a big trouble and also causes me to be in trouble and I'm benefiting 5%,0.43392321467399597
You know the bus takes time to get food.,movies,"Wo te sɛ wo pɛsɛ wɔabɔ bus no a, ɛtɔ nna ɛbɛtɔ nnaa.","If you want to board this bus, then you must queue up.",0.5740430355072021
"You know, on every struggle that the citizens will have to live with.",movies,"Wɔ ne sɛ, wɔ yɛde koseea amanfo no bɛgye noho ba so","""If he is not there, we will make sure his friends bring him back.""",0.04806564375758171
You need to take this with you. You might get cold.,movies,Wobɛtumi de yɛn nkyɛ wɔ. Ɔbɛyɛ se wobɛtutu.,You cannot do it on your own. It means you need help.,0.0892995074391365
"You see, the mother is a very good home tutor.",movies,Wo hu sɛ w'ama no yɛ abosomesuo teacher kɛseɛ,You said you will become a very good mathematics teacher,0.36684221029281616
"You were duped. Peter, he was duped.",movies,"Wɔabɔ no adwen. Kofi, wɔabɔ no adwen.","Think about it. Kofi, think about it.",0.13799439370632172
You're too smart for us.,movies,Wo ho yɛ den anaa wo kyɛw.,It's either you are alive and well or you are dead.,0.19333675503730774
"Young man, have you ever invested in anyone? No sir.",movies,"Wɔfoase, w'anni w'abɔ wo den bia? Daabi, wɔyɛ.","Good morning, how are you and your family? Fine, we're okay.",0.06567644327878952
"Your enthusiasm was so raw, I could feel it.",movies,"W'ayegyae no yaree ényé dɛn, méféeé no.","If you had left it alone, I would have liked it.",0.35435542464256287
"Other people who are looking for jobs, if they hadn't won, then they will be parliamentary candidates who had worked for the party.",political monologue,"Awonn aba nkonta nntsempa no, sε wɔnnsiine ansa na εyε na wonbεyε apamfoafoa a wɔde dzi wo kurow kraseε abodwee","""If those irresponsible people hadn't been stubborn and refused to listen, they wouldn't be the outcasts of this town today""",0.16948747634887695
A government that wants to work at this can collaborate effectively with civil society.,political monologue,"Adebɛn a ɛwɔ yɛyɛ yi pɛ no, ɛnyɛ nokwar ho na ɛnyɛ apɛso kakraakakraa mu nna ekobenya.","Because of the hardship that is here, it is not a joke and it is not something that can be explained in a few words.",0.06975354254245758
"A lot of new MPs are battling with campaign expenses and other challenges, so they need to be guided.",political monologue,"Awia kɛse no mu fo MPs angyina anim akyɛdeɛ ne sika a ɔsii kanea ne ahohya bɛba, enti wɔmmfrɛ wɔn akyɛ","The car full of MPs had an accident because the driver was drunk and lost control, so none of them survived",0.29125910997390747
"A lot of the time, an MP's salary cannot deal with all this.",political monologue,"MP yareε no nsakra no, εnyε adeε a εyε yaanom nni","""The MP's behavior is not something that is befitting of us""",0.5082594752311707
"After eight years, Galamsey has won.",political monologue,"Aka kaw 8, Galamsey na yɛ.","He has taken 8, it's because of Galamsey.",0.5463506579399109
"After parliament has done its own orientation, as a political party, we also going to do our orientation.",political monologue,"Adekyeε a Parliment akyɛrɛ dwuma no, sɛ woyɛ denkyɛm sɛ ɛkyɛrɛ kyerɛw kyerɛw yi, yɛ bɛ kyɛrɛ yɛn kyerɛw kyerɛw yi","The discussion that Parliament has had today, if you agree that it has ended, then we have ended our discussion",0.5386883616447449
All the challenges to the process have so far failed.,political monologue,Ayɛyie a wɔ challange no yi yɛ dɛn na yɛ aba so a yɛnnim,"""The joy in this challenge is that we will come out of it victorious""",0.312755286693573
Aquatia is one of the swing seats and it has been swinging since 1992.,political monologue,"Aquatia wɔ swing seats mu, ɛyɛ no a ɛda adi kyɛ 1992.","The aquarium is on swing seats, it has been there since 1992.",0.6691837310791016
Aquatia will not turn out to be a violent election.,political monologue,Aquatia nyɛ do ntɛkwasea a ɛbɛyɛ nnsahwasefo,Water is not an enemy that will become doctors,0.32165393233299255
"As a party, we are yet to do orientation for our MPs.",political monologue,"Asaase a, yɛn nnyɛ biara a yɛbɛma yɛn MPs","In this world, we won't give anything to our MPs",0.5060644149780273
"Because if you're a candidate and you decide that you won't pay money, you lose.",political monologue,"Sɛ wobɛyɛ kandidaatı ne sɛ wogye wo din sɛ wommpe sika, na womaberɛ","If you want to be a candidate and you have paid your dues, then you will sit",0.5423343777656555
Can they survive on their MP salary and small committee allowances?,political monologue,Awae na merebɛkyɛ wɔn MP tumi annyɛ ne ti mu committee adenyɛ a wɔde bɛma wɔn adesua?,"""So now, why don't we give the committee set up by the MP the chance to work?""",0.46791601181030273
Can we pass a legislation that says don't buy votes?,political monologue,Yɛn pɛ sɛn awieɛ a ɛse onnsua adwuma nntua vote?,Why don't we allow those who haven't done any work to vote?,0.5958994626998901
Candidates who try but could not go to parliament but have contributed to the party will legitimately be looking for placement.,political monologue,"Abanbanyin no mu foa no a wode bae asempa ne din asempa no mu nni, na w rede hye aduane mu bi a efi w'adwedee mu","""The majority of the animals that will come to live in this good place, there isn't any that is evil, and we have to trust in some aspects of life that come from your creativity""",0.09357701987028122
"Citizens can petition, and the elected person is bound to take followup actions.",political monologue,"Amanfo dwe dwane, na opanyin a y'ahye no, yeya no ne sesei na yeya.","""When visitors come, we give them the biggest and best room we have.""",-0.007477901875972748
Each of the 276 constituencies are constituencies of their own.,political monologue,276 mu dɔɔm no mu dɔɔm biara yɛ dɔɔm a ɔwɔ ne mu.,Every gift that is in the 276 gifts is a gift that is in it.,0.2768465280532837
"Elections are mostly for people with deep pockets, especially at the parliamentary level.",political monologue,"Awudie ne apɛsoɔ ne nnipa bi a wɔn adwanisɛm, na yɛnyɛ dɛn nso ne Apamsoo keseɛ ne din","Humility and a little respect are somebody's wisdom, so let's not do anything to disgrace our Great Ancestor's name",-0.01733456924557686
Extracting minerals is not a bad idea; it's a legitimate economic activity.,political monologue,"Asase so wɔ mmrane atwer ne din a ɛyɛ den, ɛyɛ boradeɛ kɛseaa a ɛyɛ nni.","The earth has a lot of wickedness that is bad, it is a great evil that is unimaginable.",0.2600547969341278
Ghanaians have almost effectively given the NDC a one-party state in parliament.,political monologue,Afei Ghanafuo de NDC ne apam hyɛ apetse mpempaw nkoaa mu.,"""So Ghanaians have tried the NDC's rule for a very long time.""",0.6770063042640686
I agree with the majority of Ghanaians who think that something must be done to the judiciary.,political monologue,"Metumi ayɛyie no mu dɛnkyɛmfa biara nti, manhu sɛ, dɛm nkyɛ adansefo no mu dɛnkyɛmfa biara nti, deɛ sɛdeɛ yɛbɛma yɛ yɛ dɛ adansefo no mu.","""Because of the goodness we have received, I know that just as it is for all the wise people, we should also be wise.""",0.120060995221138
I am not satisfied with the way the judiciary has been handling itself.,political monologue,Mepɛ nnnsiadeɛ wɔ judiciary akyɛdeɛ ne ho ban bɛn ne ho.,I have some information about the judiciary and its work.,0.5731501579284668
I am urging people to reason with us and bring up more suggestions.,political monologue,"Mete ne ho asem koraa sɛ, menfrɛ yɛn nyinaa nkabom mmɔbɔ ahyɛ yɛn no, na yɛn nyinaa nkɔsoɔ yɛn anim sɛ yɛbɛyɛ yɛn nkabom nyinaa mu di nkɛkƆ.","Even my own matter is that, I did not want us to use all our efforts to just boast about it, but rather we should all join forces so that we can put all our efforts together and accomplish it.",0.39508041739463806
I am very clear in my mind that the commission is not fit for purpose.,political monologue,Mete asem yi akyɛ me sɛ komisioŋ no nyɛ dɛ mpu pa,"""I have heard this matter, but I don't think the commission is very good.""",0.6581611633300781
I don't know where in our constitution a right is granted to an accused person to choose a court building.,political monologue,"Mennim ho ban na wo Tiasefo no mu no, adeɛ nti dua ne kɔtwereε a ɔkataa kɔtwereεfoɔ no ntia n'asetena mu.","I don't know anything about what is in your Testament, but because of the behavior of the witness who wrote his will, he cannot benefit from his will.",0.24934245645999908
I don't subscribe to the declaration of a state of emergency.,political monologue,Metwen mehu kɔtɔkradze a ɛkyɛ yɛ aban state of emergency,I have heard the news that has called for a state of emergency,0.513001561164856
I'm looking for a situation where it will be possible in the future to actually re-orient the population.,political monologue,Mepɛ sɛ ɛbɛba ɛso a anaa adɛn na ɛbɛyɛ mfiri mfiri akyɛdeɛ akyɛdeɛ mu adasamma no ananse.,I hope that it will come or at least it will make some small changes in some of these things.,0.22004151344299316
"If some of our people walk out and you are left with 60 MPs, they still can do business.",political monologue,"Sɛdeɛ wɔn mu bi ka kyerɛ hɔ, na wode 60 MPs akyerɛ wo, wɔbɛtumi de bɔ agyina","Because they didn't let him inform them, and they have informed 60 MPs, they can't sit",0.5168015956878662
If the same Ghanaians whose opinions were pulled are now taking steps to correct what they perceive to be wrong.,political monologue,Sɛ Ghanafoͻ no a yɛfrɛ yɛn no ho afhyia no wͻ’redwane akyɛ yɛn nnsɛn anaa yɛn nntum nnsɛn bi a yɛka kyerɛw se yɛbɛyɛ ͻsramanom,"If that Ghanian had told us about his illness earlier, we would have either prevented it or done something to inform you that we would organize",0.1302066147327423
"If there is that cost that needs to be paid, it will put pressure on the MP to get income from elsewhere.",political monologue,"Sɛ wɔ cost a ɛredwen na ɛwɔ, ɛbɛyɛ mpanyinfokyɛ no apresaa sɛ ɔnfa income fri enyigye.","If the cost is reduced, it will be a big help to the youth because he will get income from work.",0.4609096050262451
"If there's a problem with the judiciary, it has to be reformed to undertake its constitutional duties.",political monologue,"Sɛ wɔ judiciary biara a, ɛwɔ nnansɛfo nntu no ama no ayɛ no kwaeƐ ne nkontabuo mu.","In any judiciary, it does not lack advisors to help it understand its mistakes",0.506553053855896
"If votes are bought from you, it's like you have been enslaved.",political monologue,"Sɛ wɔn aka wɔn adesua mu nso, ɛsɛ sɛ won gye wo nkoa","If you take them out of their comfort zone, then you will see their true character",0.053464580327272415
"If you extract minerals wrongly, it can bring challenges that are more costly than the value gained.",political monologue,"Sɛ wobotu muneral no anaa, ɛnyɛ apamuden ntam na ɛbɛbaako nnua a edi nkutsefu no ho kyɛn","""If you are unable to complete the task, it is not a punishment, but it will affect the progress of those who depend on it.""",0.1770690381526947
"If your intention is to deal with Galamsey and you declare a state of emergency, people can shoot and kill at will.",political monologue,"Sɛ wokrɛ adwen sɛ wobɛyɛ Galamsey a, na wobu ahotɔ ntɛm, na mmienu fo ne ho fo bɛba a, wɔbɛgye n'anim ne adi bɔ ne ho bɔ.","If you try to do illegal mining, you will face problems, and if you involve some people in it, you will disgrace yourself and the family.",0.056211262941360474
It doesn't lie in her mouth to say that if that is how the judiciary has been functioning under your leadership.,political monologue,Enti nnim ne ani nkasa se sɛ na ɛyɛ a ɛde judiciary yi ayɛ no dɛn nna nnakasa yi ne nsɛm no ho nna nnyɛ ne ho ban da no mu .,"So he does not understand what he is saying that because this is judiciary, whatever he says will not be added to this discussion.",0.5028338432312012
It is a challenge now to look for other means of sustaining some of the gains of the revolution in the area of monetization of politics and corruption.,political monologue,Yɛ yɛ deɛ sɛ wɔnnkyɛ akyɛdeɛ a ɛyɛ yɛ nkɔsoɔ ne nea yɛyɛɛ afisem anaasɛ monetisation akɔda ne nkɔdaa ho,"""We have also made it possible for you to get updates and information as well as monetization options""",0.2784920930862427
"It is a failure, some system failures, that has created that problem.",political monologue,"Yɛ yɛ bɔgya, esiasa bɔgya a ɛyɛ yi no nna eyɛ saa nsɛm no mu","""We are afraid, the fear that this is, is part of that matter""",0.08354831486940384
It is an independent body that should be left alone.,political monologue,Wɔ ne kɔkɔɔrɔ mu bi a ɛntse ne ho akyɛ,Call him on his cell phone if you need him,-0.002384168328717351
It tells you how intractable the problem is.,political monologue,Wɔ ka kyerɛw sɛ wɔnni nnsɛe a ɛyɛ akyɛdeɛ.,He said he would have helped if he had known.,0.18482907116413116
"It will not be easy, but it is worth trying because therein lies the sustenance of our democracy.",political monologue,"Ennye eeasy, nna ennye papa so, ennye nokwaree no mu na eyae ne tiakorasee no mu nkwa","""It's not easy, but it's not difficult either, it's in the middle and that's where its power lies""",0.3031763732433319
It would not work unless you have strong political will from the leadership.,political monologue,Εnnyε enti nnkyεε nnkyerεkyerεmu nnkyε adwuma wɔ amanaman mu ennkakra na wo kuro mu nkosuo nyansafoɔ kɔ ɔsusu.,"Because of that, we are going to discuss the work in the towns and in your country, wise elders should go to the spring.",0.21093742549419403
"It's a challenge to our democracies, but it's something that we must start and work at gradually.",political monologue,"Wɔ yɛ bɔkɔɔ dɛmɔkratik mu, nna ɛyɛ dɛn a yɛn de bɛba ne yɛn de bɛyɛ dɛn aseɛ","We are in a democratic era, so whatever we want to do or will do is up to us",0.5098176598548889
"Luckily, we have a bipartisan consensus that the commission is not fit for purpose.",political monologue,"Afehyia pa, yɛde adansefo apam ne kuraseni sɛ komisinyi nnyɛ dɛ ɛyɛ dɛ ɛsane","Good afternoon, we need the landowners' permission before the commission can start work",0.37273943424224854
Minister salary is also not able to take care of the demands.,political monologue,Kramo tumtum nso nyε dɛn na ɛkyerɛ ahwɛyie no nsɛm.,"""The government itself does not even listen to its own advice.""",0.23569440841674805
MPs are also having a lot of responsibilities.,political monologue,Awurade ahenfoɔ no merebɛsorɔ nnuaba ban akyɛde ne ho hyɛ,The Lord's priest has returned with two witnesses who vouched for him,0.12896808981895447
MPs in parliament may stop coming because they will be bored or angry.,political monologue,Awurade asefo a wɔ Parliament mu wɔbɛgye nndwane anaasɛ wobetu afɔ anaa abodwee,"""Members of Parliament will hold a meeting today or they will have a discussion or debate""",0.4657400846481323
MPs say they don't support the removal of the Chief Justice and went on the streets to demonstrate.,political monologue,"Asefoɔ dɛ ɔnnye adeɛ, na ɔnnye Nana Kwasi Anin Yeboah atu nkwa mu, na ɔde kɔ soro aban mu hyɛɛ dɛ ɔnnye no nni","""The lawyer says he has no evidence and that Nana Kwasi Anin Yeboah did not mention anywhere that he has none""",0.31377291679382324
Not everybody thinks that going to parliament is just a stepping stone to becoming a minister or somebody else.,political monologue,"Nyame do, nyame do. Obiara nnim ne se, nebɛka parliament no,  nebɛyɛ akyɛdeɛ nebɛyɛ ne kanea anaa ban bɛba ban.","By God, by God. No one knows what will happen, Parliament will be dissolved, there will be confusion and anything can happen.",0.5911839008331299
"People queue in front of their homes every day asking for them to take care of them, pay fees, go to funerals.",political monologue,Amanfo tia nkonkom ma wn ase hn kase kyiaa dea biara h na wn akaakyia wn na wn kyia nkosuo mu na wn k afuneral kakraa.,The citizens are holding a meeting to discuss their issues and how they will support each other in their hardships and arrange a befitting funeral for their loved ones.,0.4611847400665283
President Akufo-Addo put his presidency on the line to fight Galamsey.,political monologue,Akufo-Addo hene tuma ahyɛ noho adagya no mu nkabom gyaase so ne galamsey ho ban.,Akufo-Addo's government is making efforts to combat the galamsey menace within the mining sector.,0.6709641814231873
President Mahama is not the one sitting in judgment; he's obliged to refer the matter to a committee.,political monologue,Ohene Mahama nnye no a oni nsatia; obua no na ɔmaa kɔmitee no so.,King Mahama disagreed so he came and formed this committee.,0.6890405416488647
Pressure will be brought to bear on elected leadership.,political monologue,Akataaso bɛba akɛkyerɛ akyɛdeɛfo ntɔbwera mu.,The dictionary will help beginners in their studies.,-0.035402294248342514
Preventing them is not the same thing as stopping them.,political monologue,Yɛde no bɔne no nyinaa nnyɛ yɛde no ahyɛ no.,"""We do not accept any of his evil, but we accept his good.""",0.0956353172659874
Reports of over-monetization of our politics are concerning.,political monologue,Akyerɛ a apu tu ban akyɛdeɛ ne apɛtusem no yɛ nnsɛn,"""It's not easy to learn a new language without practice""",-0.07058648020029068
Revolution means changing from one system to the other.,political monologue,Awonnne din de nk)so k) ne s)stem mu bako bi,"""It doesn't matter if there is a mistake in the system somewhere""",0.20840586721897125
Sustaining the new system is another challenge altogether.,political monologue,Akyɛdeε a ɛsoaa no nyɛ bɔgya biara nkɔso.,"""The light that shines there is brighter than any star.""",0.05359383299946785
That is also another system challenge that we need to deal with.,political monologue,Eno yɛ sistem anɔpa a yɛpɛ dɛn ma yɛnnya no adwen,This is a good system that we want to use to learn,0.4142065942287445
That would be a difficult re-orientation to do.,political monologue,Εyɛ nea yie ne dwenhwehwɛ do.,It is good in the ears but difficult in the thinking.,0.03169023245573044
The 1992 constitution has said there shall be no one-party state.,political monologue,"1992 yi konsititiusɔn kaa sɛ, wɔnnkɔ nokwarekuo biara mu.","The 1992 constitution states that, no one shall be subjected to any torture.",0.584185779094696
The 2024 election went into some controversies.,political monologue,Awia 2024 ho ahohia no kɔsoro ne abodwefo mu.,The 2024 budget is in parliament for discussion.,0.44615209102630615
The Americans didn't overcome theirs within 24 hours.,political monologue,Americfo no anntwa afe nyinara mu nnka no ho ban.,"""The American does not go out every year without seeing him.""",0.20164906978607178
The confidence of Ghanaians in our judicial system has so badly eroded.,political monologue,Gyanian no mu dwen hyɛne nnaadwen ne apam hyɛ no aniakyɛ yiye,"Inside the box of knowledge, the search for wisdom has brought great benefits",0.12622039020061493
The constitution provides for the right of citizens who feel that a state institution is not delivering.,political monologue,"Adekyeekyir mu no, adekyeekyir de nyinaso fo no biribiara ne sɛdeɛ w rede ne sɛdeɛ wonsaase sɛ wonsa daakye nna wose wonsa daakye nna wose wonsaansefo nntua yie.","In the future, the future will also give birth to its own things and the way we laugh today and the way we dance today is not the same as the way we will dance tomorrow and the way we dance tomorrow is not the same as the way our ancestors danced.",0.1354791522026062
The cost of going to parliament far exceeds the MP's salary for the four years.,political monologue,Parlementi kɔ bɔne ne mpakasɛ ne apɛdeɛ ne apɛn a efiri anigye adesaeɛ no,Parliament should pass its regulations and procedures that come from this new bill,0.3262343108654022
The elected official has no obligation to do what you want. He has already paid you.,political monologue,Akukrabafo) no nni bɔgya na )yae nea wopɛ. Ɔyɛ yɛde w'akyɛdeɛ ara,The authorities do not have any power to do what they want. They are only supposed to enforce the law,0.36136364936828613
The executive has done nothing about the removal of the Chief Justice.,political monologue,Awurade akyeade ne ho ban koraa enti ne ho ban amma Otumfuo Anasei,God's time is different so his time has helped Otumfuo Anasei,0.027341600507497787
The fight appears the Galamsey fight is winning again.,political monologue,Ne ho nso anaa galamsey no ho yɛ nkɔsoɔ anaa ne ho tua,His throat or even the galamsey pit is deep or he is afraid of it,0.360647052526474
The issue of Galamsey is bigger than anybody anticipated.,political monologue,Galamsey ano yɛ dɛn nhwehwɛe dɛ ɔkra kraaa nnsɛeɛ,"Illegal mining is such a disgrace, even the soul of a living person doesn't agree",0.03159382566809654
The judiciary is not under attack; there is a reform of state institutions.,political monologue,"Awase a etu foa ne tiaa nnka, na yegyegye ne tiaa ahyese","When the child who does not listen to advice grows up, we teach him wisdom through experiences",0.025977585464715958
"The key leaders in our party are former MPs, so we've gone through those same experiences.",political monologue,"Okansinyifoa a wɔ hɔn so mu yi wɔha aka mpanyinfoa a wɔagyaeε no, na yɛrebɛfrɛε nkwaaduo yi paa","""The leaders who are in charge now have failed to complete the projects left by their predecessors, and we will complete all the abandoned projects""",0.2939825654029846
The MP salary is not that much.,political monologue,Ahenkwa no mpensa nnyɛ dɛn,"""That illness is not serious""",0.12122541666030884
The NDC government stands accused of trying to remove the Chief Justice.,political monologue,NDC awofoa ne kyerɛase fo ne tiaa Nana Kwasi Anin Yeboah anaafrɛ no,NDC sympathizers and their lies have disgraced Chairman Nana Kwasi Anin Yeboah,0.39582744240760803
The only option available under a democratic dispensation is to go to court.,political monologue,Akyɛdeɛ a ɛyɛ yɛ pɛ a wɔ demo krati mu no yɛ kɔ kot,The light that is in the lamp is brighter,-0.00397653179243207
The opinion of the people who petitioned is that the Chief Justice should be removed.,political monologue,Amanfo no abakan ne ti se s)manhene animuonyam dua,The citizens' prosperity is like the king's honor,0.15745803713798523
The people who create the legislation are the beneficiaries of the system.,political monologue,Awofoa no na wohun adekye no wohun adea no.,"""It is the fool who sees the dawn and sees the spider.""",-0.006672134157270193
The process is unfolding; let us see where it takes us.,political monologue,Adeɛ ne ho yɛ nso; yɛnfa bɔnn no hwɛ sɛ ɛbɛka yɛn.,It's also not good; we'll use the gun to see if it will save us.,0.15968821942806244
